Opcode, Rnd, Operand A, Operand B, Operand C, Result
CMPEQ, RND_PLUS_INF, 0x4bf7ffff, 0x7f801000, 0x4bf7ffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xff100000, 0x7f802000, 0xff100000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xc0007fff, 0xfe8001ff, 0xb3800000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7fffffc0, 0x7f7ff7ff, 0x40fff7ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff000800, 0xbf800800, 0xff000800, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbe820000, 0x3efeffff, 0x7f8fffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc07ff000, 0x00700000, 0xc07ff000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xff80007f, 0x7fffff7f, 0xff80007f, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3f7fffff, 0x007ff800, 0x40010000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7f000000, 0x40700000, 0xc000000f, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbf5fffff, 0x33f80000, 0xbf5fffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x40000010, 0x80003fff, 0x40000010, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xc0200000, 0xbf7ffff0, 0xc0200000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbf8007ff, 0x00780000, 0xbefffe00, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbfffffbf, 0xfef7ffff, 0xbfffffbf, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x80ffdfff, 0xffffe000, 0xc00001ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x40fffffe, 0x007ff7ff, 0x009fffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff7ffffc, 0xbf801000, 0xcbff7fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x40200000, 0x00800020, 0xc08003ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc09fffff, 0xff00003f, 0xbf7ffff7, 0x00000000
CMPEQ, RND_PLUS_INF, 0x00ffffc0, 0xc0fffffe, 0xc087ffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff7fffbf, 0x00000200, 0x80fffffc, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff8003ff, 0x3e80003f, 0x00ffe000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4b800008, 0x33ffefff, 0x4b800008, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x3f8003ff, 0x7f000040, 0x3f8003ff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xfffffbff, 0x00ff7fff, 0xbfffefff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3fff7fff, 0x3e80000f, 0x3fff7fff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x3ffffe00, 0x00fffffe, 0x33dfffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x33fffffd, 0x3eff8000, 0x33fffffd, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x3fffffdf, 0xff07ffff, 0xc0000800, 0x00000000
CMPEQ, RND_PLUS_INF, 0xfeff7fff, 0xbfa00000, 0xfeff7fff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x80fffff8, 0xbf8001ff, 0x3fdfffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x007dffff, 0x7f7effff, 0x007dffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x80bfffff, 0x8000007f, 0x80bfffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xc0000004, 0xffdfffff, 0xc0000004, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xff7ffbff, 0x408000ff, 0xff7ffbff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x4083ffff, 0x3e9fffff, 0x3efffc00, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbf003fff, 0x80800020, 0xbf003fff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xff808000, 0xfefff800, 0xbf00ffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7e800002, 0xff03ffff, 0x7e800002, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbefffff8, 0xbf400000, 0xbefffff8, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x7fc00000, 0xc0010000, 0x3f7fffe0, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbfa00000, 0xff7ffffc, 0x4b800001, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7fffffdf, 0x3ffffdff, 0xbf008000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7fffc000, 0x80c00000, 0x7fffc000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff7ffbff, 0x00800001, 0xff7ffbff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xb3fffffd, 0xbfffc000, 0xb3fffffd, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xc0feffff, 0xbef80000, 0xc0feffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x3f00007f, 0x7edfffff, 0x80810000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbefffff0, 0x00807fff, 0xbefffff0, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbfffffbf, 0x40020000, 0x7e8001ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xcb80007f, 0x3f802000, 0xfe87ffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x407fdfff, 0x7e880000, 0x3e9fffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc0004000, 0x00fffff8, 0xc0004000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xfeffffdf, 0x4b800003, 0xfeffffdf, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbf002000, 0xfeefffff, 0xbf002000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x00800fff, 0x00ffffdf, 0x00800fff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbf7fc000, 0x8081ffff, 0xbf7fc000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x7ffffe00, 0x3f008000, 0x7ffffe00, 0x00000000
CMPEQ, RND_PLUS_INF, 0xcb80007f, 0xbf000001, 0xfffffdff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x40fbffff, 0xbe802000, 0x40fbffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xc07fefff, 0xfefc0000, 0x3efff7ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3ff80000, 0x807ff7ff, 0x3ff80000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x80ffe000, 0xff000008, 0x807fffef, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4b83ffff, 0x7ebfffff, 0x4b83ffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbf810000, 0xc07bffff, 0xbf810000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xff200000, 0x7efdffff, 0xb3800008, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc07ffbff, 0x7effffdf, 0xc07ffbff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbeffffe0, 0x803fffff, 0xbeffffe0, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbf800020, 0x7eff8000, 0xbf800020, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x407ff800, 0xbf7ffff0, 0x407ff800, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x80fffff0, 0xff800020, 0x80fffff0, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x3f800800, 0xb3c00000, 0x3f800800, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xcbffffbf, 0xb3804000, 0x80fffbff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3f87ffff, 0x80800004, 0x33800fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbefffe00, 0x408fffff, 0xff80003f, 0x00000000
CMPEQ, RND_PLUS_INF, 0x008fffff, 0x3efffdff, 0x008fffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xff020000, 0xcbffff00, 0xff020000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbeffefff, 0x4b807fff, 0xfe800002, 0x00000000
CMPEQ, RND_PLUS_INF, 0x00800080, 0xbf020000, 0x00800080, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x007ffffb, 0x40000001, 0x007ffffb, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x3f7ffffe, 0xbefffbff, 0x3f001000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7f5fffff, 0x7f7fc000, 0x40000007, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff820000, 0xff03ffff, 0x407ffdff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3f803fff, 0x7f7bffff, 0x3f803fff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x7efffffc, 0x007effff, 0x7efffffc, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xcb81ffff, 0xfe880000, 0x4000003f, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3f000020, 0xc0810000, 0x3f000020, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbe80ffff, 0x33ffe000, 0xbe80ffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbf83ffff, 0xc0f80000, 0xbf83ffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbfffffff, 0xff7ffe00, 0xbfffffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x33804000, 0x40804000, 0x007effff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbefe0000, 0xb3ffffef, 0xff840000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x00003fff, 0x4bffffc0, 0x00003fff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xc0800007, 0x3e8001ff, 0xbf00ffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbf800400, 0x3f002000, 0xcbff7fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x007ffffd, 0x007f8000, 0x007ffffd, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x7f7f7fff, 0x7f01ffff, 0xcb800100, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc0ffffc0, 0xff1fffff, 0x33800fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x407ffff0, 0x3ffffff0, 0xbf80007f, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbf80007f, 0xbe800001, 0x7f800004, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbeffffc0, 0x33800002, 0xcbfff7ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x40800fff, 0xbf000fff, 0x40800fff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbe80001f, 0x4b81ffff, 0x00802000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xffefffff, 0xb3802000, 0xc0ffffdf, 0x00000000
CMPEQ, RND_PLUS_INF, 0x00ffbfff, 0xbe800800, 0x4b87ffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc07bffff, 0x80000008, 0xc07bffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xcbfffffd, 0xbfc00000, 0xfffdffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc0fc0000, 0xff000fff, 0xc0fc0000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x7fffff7f, 0xcb804000, 0x7f7fefff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4b804000, 0xfffffff8, 0x4b804000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x007ffff8, 0x800003ff, 0x7f00003f, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc0dfffff, 0x80004000, 0x00fff800, 0x00000000
CMPEQ, RND_PLUS_INF, 0x33ffdfff, 0x3f01ffff, 0xfe800080, 0x00000000
CMPEQ, RND_PLUS_INF, 0x0007ffff, 0xc0fffffb, 0xbedfffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x007fdfff, 0xbfffff80, 0x007fdfff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x7f1fffff, 0x3f000002, 0x7e900000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbf600000, 0xcbfffffd, 0xbf600000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xff0007ff, 0xff8007ff, 0x4b800800, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4b80003f, 0x40f00000, 0x4b80003f, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbf000010, 0x3f8fffff, 0x4b80007f, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7f0001ff, 0x3f07ffff, 0x007e0000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x33ff8000, 0xc07fbfff, 0x3f002000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x40800007, 0xbf000080, 0x40800007, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbe800fff, 0x7e8fffff, 0xbe800fff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x007fff80, 0x3e800007, 0x7f000003, 0x00000000
CMPEQ, RND_PLUS_INF, 0x33f00000, 0x7e800040, 0xcb80000f, 0x00000000
CMPEQ, RND_PLUS_INF, 0xfeff0000, 0xb3ffff7f, 0xfeff0000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x007ffe00, 0xbf600000, 0x407ffff0, 0x00000000
CMPEQ, RND_PLUS_INF, 0xb3800020, 0x7e800200, 0x7effffc0, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3efffe00, 0xbf000002, 0xbf8001ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff801000, 0x80fc0000, 0xff801000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xfeffff7f, 0x33fffe00, 0xfeffff7f, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x3f80003f, 0x007fdfff, 0x7f080000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3f7ffffd, 0xbf800100, 0x3f7ffffd, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbef00000, 0xfffff800, 0xbef00000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x7effc000, 0x3fffbfff, 0x7effc000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xc07fff7f, 0xfefeffff, 0xff6fffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7e800040, 0x40007fff, 0xcb8000ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xb3fffffc, 0xfeffffdf, 0xc0fffffd, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7eff8000, 0x00800040, 0x7eff8000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x40ff8000, 0x33f00000, 0x40ff8000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbf800400, 0xcb8007ff, 0xbf800400, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x4b87ffff, 0x33fff800, 0xc0804000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x00007fff, 0xc080001f, 0x00007fff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x40fffff7, 0xc07ffff7, 0x3e800010, 0x00000000
CMPEQ, RND_PLUS_INF, 0xcb800003, 0x3fff7fff, 0xff7ffdff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4bfff800, 0x3f7ffffc, 0x4bfff800, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x3ef80000, 0x7e800200, 0x3ef80000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x7e9fffff, 0xbf5fffff, 0x7f0003ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7fffefff, 0x005fffff, 0xff003fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x807fffef, 0xfe810000, 0x4bffffef, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7f800002, 0x7ffffdff, 0xfeffffe0, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff7fe000, 0x4b80007f, 0xff000020, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc07fdfff, 0x400000ff, 0x7f7ffff8, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7e81ffff, 0xc07ffffb, 0xcb803fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3ffffffc, 0x33fffff0, 0xfefffff0, 0x00000000
CMPEQ, RND_PLUS_INF, 0x40803fff, 0x3f7ffc00, 0x7f003fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc0000200, 0xc0803fff, 0xc0000200, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xfffffeff, 0x000001ff, 0xfffffeff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7f80ffff, 0x400000ff, 0x7f80ffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3e800800, 0xbf7fefff, 0x80100000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc08000ff, 0xb3ffefff, 0xc07ffffb, 0x00000000
CMPEQ, RND_PLUS_INF, 0xfe8000ff, 0x4b807fff, 0xfe8000ff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x00000080, 0xc07fffff, 0x3f00007f, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff7bffff, 0xbf7ffffb, 0xfe803fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc0000400, 0x3f7fefff, 0xc0000400, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xcbff7fff, 0x40801fff, 0xc07f7fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc0804000, 0x00040000, 0x3fa00000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x40800fff, 0xff7ff800, 0x40800fff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x7f004000, 0xb3fff800, 0x7f004000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xff7fe000, 0x40fbffff, 0xff7fe000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x00001000, 0x00800001, 0x007fffbf, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7efdffff, 0x3f7c0000, 0x40fe0000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7fdfffff, 0xffa00000, 0x7fdfffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4b804000, 0x80810000, 0x4b804000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xc07e0000, 0x4bffefff, 0x7efffffe, 0x00000000
CMPEQ, RND_PLUS_INF, 0x40804000, 0x80400000, 0x40804000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x3fffff7f, 0x7ffe0000, 0xc0fff800, 0x00000000
CMPEQ, RND_PLUS_INF, 0x33fc0000, 0xbe800003, 0x33fc0000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xff7ffffd, 0x00800020, 0xff7ffffd, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x007fffff, 0x80801000, 0x007fffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xb3804000, 0x3effffff, 0xb3804000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xb3fdffff, 0xc07fefff, 0xbf800002, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbe800002, 0x80fffe00, 0x33880000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4b801000, 0xfeffffe0, 0x4b801000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xfefffe00, 0x3e87ffff, 0xfe800008, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3f000fff, 0x40fffe00, 0x3e820000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x80feffff, 0x7f07ffff, 0x33800003, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff7fffc0, 0x3ef80000, 0x3ffffff7, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbf7ffff8, 0xc0800010, 0x7f7fff7f, 0x00000000
CMPEQ, RND_PLUS_INF, 0x40ffffbf, 0xff800fff, 0x40ffffbf, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x007ff7ff, 0x00000008, 0xbf6fffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff080000, 0x40002000, 0xff080000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x7f080000, 0x7f800020, 0x7f080000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xfefffc00, 0xcbffffdf, 0x3f80001f, 0x00000000
CMPEQ, RND_PLUS_INF, 0x80ffffdf, 0x807ffe00, 0x80ffffdf, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xc07ffffe, 0x7e800080, 0xc0820000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3effc000, 0xc07effff, 0xcba00000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3f007fff, 0x403fffff, 0x7f010000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff007fff, 0xbfe00000, 0xff007fff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xc080ffff, 0x4b800800, 0xc080ffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x3fbfffff, 0x7efff800, 0x3f000003, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc0000800, 0xb3fffeff, 0x7effefff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xcbffffff, 0xbfffff80, 0x3fff0000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xcbfffffb, 0xbf7fdfff, 0xc07ffdff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3f000200, 0x7fffefff, 0x3f000200, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x407fffc0, 0x403fffff, 0x7f1fffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x338007ff, 0x3fffffff, 0xbf7fefff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x00fffc00, 0xb3800020, 0x00fffc00, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xff80007f, 0xbe800040, 0xff80007f, 0x00000000
CMPEQ, RND_PLUS_INF, 0xffc00000, 0xc0fffff8, 0xffc00000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xcbffe000, 0x007ff800, 0xbeffffbf, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4b807fff, 0x40ffefff, 0x4b807fff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x7fffffef, 0xff010000, 0x7f800000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3ffffdff, 0x7effffc0, 0x7f820000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc080001f, 0xc0800fff, 0xc080001f, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xffffbfff, 0xb3feffff, 0xffffbfff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x807fc000, 0xcb800040, 0x807fc000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xbf001fff, 0xfefffff8, 0x007dffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x8081ffff, 0xfe8000ff, 0xff7ff7ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xb3fff7ff, 0xb3fffff8, 0xb3fff7ff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xcbbfffff, 0x3ef80000, 0xbeffffc0, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4bffffff, 0xcb8001ff, 0x7efffe00, 0x00000000
CMPEQ, RND_PLUS_INF, 0x407ff7ff, 0x80fffff8, 0x4b800400, 0x00000000
CMPEQ, RND_PLUS_INF, 0x00800010, 0x00f80000, 0xc0800004, 0x00000000
CMPEQ, RND_PLUS_INF, 0xffc00000, 0x00200000, 0x7f804000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x8077ffff, 0xff800100, 0x8077ffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xff8007ff, 0x407ffff0, 0xff8007ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3efc0000, 0xbf007fff, 0x40800080, 0x00000000
CMPEQ, RND_PLUS_INF, 0x33fffff8, 0xc0001fff, 0x33fffff8, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x40ff7fff, 0xff000000, 0x33fffff0, 0x00000000
CMPEQ, RND_PLUS_INF, 0x808fffff, 0xfe820000, 0x33ffe000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xfe808000, 0x7effdfff, 0x3ffdffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x00ffffdf, 0x0080007f, 0x40000001, 0x00000000
CMPEQ, RND_PLUS_INF, 0x338000ff, 0x33e00000, 0xb3800010, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4bfdffff, 0x33800040, 0xff7fffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7f80001f, 0x4b801fff, 0x7f7fffc0, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbfdfffff, 0x3f7fffc0, 0x7f8007ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4bffdfff, 0x7f000010, 0xb3feffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc0ffe000, 0xff200000, 0xc0ffe000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xcbfffe00, 0x40fff000, 0xcbfffe00, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x7ffffffc, 0x3f7fff00, 0x7ffffffc, 0x00000000
CMPEQ, RND_PLUS_INF, 0x407ffc00, 0x3fffbfff, 0x407ffc00, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xc0ffffbf, 0x7f000400, 0x407fffe0, 0x00000000
CMPEQ, RND_PLUS_INF, 0xfe801fff, 0x7e800007, 0xfe801fff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xc07f0000, 0xfefc0000, 0xfeff7fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xfec00000, 0x000fffff, 0xfec00000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x3effdfff, 0x33fffff0, 0x3effdfff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x80000001, 0x3f780000, 0xffffc000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4bfffff8, 0xc0800000, 0x4bfffff8, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x00dfffff, 0x00ffff7f, 0xc07ffff0, 0x00000000
CMPEQ, RND_PLUS_INF, 0x40fffeff, 0x40804000, 0x4b80007f, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbe820000, 0x3f000080, 0xbe820000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xfebfffff, 0x7efff800, 0xfebfffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xfeffffbf, 0xb3fdffff, 0xfeffffbf, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x80002000, 0xfffffc00, 0x80002000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x4bfeffff, 0x80800200, 0x7f600000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbf000002, 0x007effff, 0xc0801fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x00fff800, 0xff7c0000, 0x4b8007ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x8087ffff, 0x4bbfffff, 0x8087ffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x33fffe00, 0x3e8000ff, 0xff800040, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbfffc000, 0x00880000, 0xbfffc000, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x4b800200, 0x00800004, 0x4b800200, 0xffffffff
CMPEQ, RND_PLUS_INF, 0xc0800400, 0xff000003, 0xc0800400, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x007fe000, 0x807fe000, 0x7eff0000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc0bfffff, 0x00000003, 0xc0bfffff, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x7f000800, 0x7efffffc, 0x7f000800, 0xffffffff
CMPEQ, RND_PLUS_INF, 0x33800040, 0x7f0fffff, 0xbfffc000, 0x00000000
