Opcode, Rnd, Operand A, Operand B, Operand C, Result
ADD, RND_ZERO, 0xff01ffff, 0xbf800004, 0xfefeffff, 0xff7fffff
ADD, RND_PLUS_INF, 0x40ffff00, 0xff000010, 0x33f00000, 0x40ffff01
ADD, RND_PLUS_INF, 0xff0007ff, 0xc0000007, 0x3f200000, 0xff0007fe
ADD, RND_MINUS_INF, 0x00000002, 0xff800004, 0x7ff00000, 0x7fffffff
ADD, RND_MINUS_INF, 0xbeefffff, 0x33fffff8, 0xfe9fffff, 0xfea00000
ADD, RND_MINUS_INF, 0xbeffc000, 0xfe810000, 0x7f800003, 0x7fffffff
ADD, RND_MINUS_INF, 0xbe8000ff, 0xff000010, 0x3e800100, 0x33000000
ADD, RND_ZERO, 0x80000007, 0x7e801fff, 0x7e810000, 0x7e80ffff
ADD, RND_ZERO, 0x80000003, 0xc07ffffc, 0x80100000, 0x80100003
ADD, RND_NEAREST, 0x3e80007f, 0xbf000008, 0x00000080, 0x3e80007f
ADD, RND_NEAREST, 0xc0000100, 0xff800080, 0x00000003, 0xc0000100
ADD, RND_NEAREST, 0x3edfffff, 0x407fffe0, 0x4007ffff, 0x4023ffff
ADD, RND_NEAREST, 0x3f800100, 0xbf5fffff, 0x40001fff, 0x4040207f
ADD, RND_PLUS_INF, 0xc000ffff, 0xbf800004, 0x7efff7ff, 0x7efff7ff
ADD, RND_PLUS_INF, 0x80ffffe0, 0x40600000, 0xcbfffff0, 0xcbfffff0
ADD, RND_NEAREST, 0xff800080, 0xffc00000, 0x807ffff7, 0x7fffffff
ADD, RND_NEAREST, 0x7e808000, 0x40000007, 0x3ffffff0, 0x7e808000
ADD, RND_PLUS_INF, 0xcbf00000, 0xbffffffe, 0x407fbfff, 0xcbeffffe
ADD, RND_PLUS_INF, 0xff7fffdf, 0xfefdffff, 0xbe81ffff, 0xff7fffdf
ADD, RND_ZERO, 0xcbffff80, 0x4bffffe0, 0x3fdfffff, 0xcbffff7f
ADD, RND_ZERO, 0x3380ffff, 0x0077ffff, 0x40000800, 0x40000800
ADD, RND_PLUS_INF, 0x007fefff, 0x3e800004, 0xbf080000, 0xbf07ffff
ADD, RND_PLUS_INF, 0x407effff, 0xbffffff0, 0x7efffeff, 0x7effff00
ADD, RND_MINUS_INF, 0x3387ffff, 0x0000ffff, 0xfeffdfff, 0xfeffdfff
ADD, RND_MINUS_INF, 0x4b800000, 0xfeffbfff, 0xffffdfff, 0x7fffffff
ADD, RND_PLUS_INF, 0xcbfffffe, 0x40020000, 0x40feffff, 0xcbfffffa
ADD, RND_PLUS_INF, 0x33800fff, 0x3f83ffff, 0x407ffffd, 0x407ffffe
ADD, RND_NEAREST, 0xc07ffeff, 0x80803fff, 0x33800040, 0xc07ffeff
ADD, RND_NEAREST, 0x80ff7fff, 0x407ffffc, 0xbf000010, 0xbf000010
ADD, RND_NEAREST, 0xbf00007f, 0x3f880000, 0xc0ffffff, 0xc1080007
ADD, RND_NEAREST, 0x8081ffff, 0x400007ff, 0x4b801000, 0x4b801000
ADD, RND_MINUS_INF, 0x3f800080, 0xff7ffc00, 0xffff8000, 0x7fffffff
ADD, RND_MINUS_INF, 0x80fffff0, 0x3f800100, 0xbf800010, 0xbf800011
ADD, RND_ZERO, 0xc0fc0000, 0x00800008, 0x3f80000f, 0xc0dbfffc
ADD, RND_ZERO, 0x7f0003ff, 0xc00000ff, 0xc080007f, 0x7f0003fe
ADD, RND_NEAREST, 0x407ffbff, 0xbf800002, 0x7f001000, 0x7f001000
ADD, RND_NEAREST, 0x33801fff, 0x3e820000, 0xff0fffff, 0xff0fffff
ADD, RND_ZERO, 0xc0fe0000, 0x00fffe00, 0x4080ffff, 0xc07a0002
ADD, RND_ZERO, 0x807ffff0, 0xbe800000, 0x80800800, 0x810003f8
ADD, RND_PLUS_INF, 0x4bffbfff, 0xbf7fffef, 0xcb802000, 0x4b7f3ffe
ADD, RND_PLUS_INF, 0x33ffffef, 0xb3ffdfff, 0x7effff00, 0x7effff01
ADD, RND_MINUS_INF, 0x40fff800, 0xff8007ff, 0xc0800003, 0x407feffa
ADD, RND_MINUS_INF, 0x80ffbfff, 0x33808000, 0x3f81ffff, 0x3f81fffe
ADD, RND_PLUS_INF, 0xbe800080, 0xcb80003f, 0xcb840000, 0xcb840000
ADD, RND_PLUS_INF, 0x4bffc000, 0x7e8000ff, 0x405fffff, 0x4bffc002
ADD, RND_NEAREST, 0x4b81ffff, 0x3e8fffff, 0xffff8000, 0x7fffffff
ADD, RND_NEAREST, 0x40001000, 0x7f801000, 0xc07ffffb, 0xbfffdff6
ADD, RND_PLUS_INF, 0x3ffffbff, 0x40fff800, 0xc0801000, 0xc0002200
ADD, RND_PLUS_INF, 0xc08001ff, 0x3e8003ff, 0x3f000008, 0xc06003fc
ADD, RND_ZERO, 0xbf7fffef, 0x00800010, 0xbf000100, 0xbfc00077
ADD, RND_ZERO, 0xb3ffffbf, 0x3f800004, 0xff802000, 0x7fffffff
ADD, RND_PLUS_INF, 0xffffff7f, 0x007fffef, 0x4b83ffff, 0x7fffffff
ADD, RND_PLUS_INF, 0xc0780000, 0xfe820000, 0x407fffe0, 0x3dfffc00
ADD, RND_NEAREST, 0x00820000, 0xb3ffe000, 0xfffc0000, 0x7fffffff
ADD, RND_NEAREST, 0xff000010, 0x7efffdff, 0x4bfffffc, 0xff000010
ADD, RND_ZERO, 0xbe800003, 0x3ffffeff, 0x80800080, 0xbe800003
ADD, RND_ZERO, 0x4b810000, 0x3f7bffff, 0x80810000, 0x4b80ffff
ADD, RND_PLUS_INF, 0x40fbffff, 0xffffffef, 0xc07ffffd, 0x40780001
ADD, RND_PLUS_INF, 0x807fffc0, 0x3f7fff7f, 0x7f800800, 0x7fffffff
ADD, RND_ZERO, 0x3effbfff, 0x33c00000, 0x7e800080, 0x7e800080
ADD, RND_ZERO, 0x3f800020, 0x40ffc000, 0xff0000ff, 0xff0000fe
ADD, RND_MINUS_INF, 0xbffffff7, 0x8080001f, 0xbeff7fff, 0xc01feffc
ADD, RND_MINUS_INF, 0x7f000008, 0xbeffefff, 0xbf001fff, 0x7f000007
ADD, RND_NEAREST, 0xbf020000, 0xc0fffff7, 0xc080007f, 0xc090407f
ADD, RND_NEAREST, 0xc07effff, 0x4b800010, 0xffffff7f, 0x7fffffff
ADD, RND_MINUS_INF, 0x00000400, 0x4b83ffff, 0xc07ffbff, 0xc07ffbff
ADD, RND_MINUS_INF, 0x3efff000, 0xcb802000, 0xff1fffff, 0xff1fffff
ADD, RND_ZERO, 0x7f7fefff, 0xbe820000, 0x009fffff, 0x7f7fefff
ADD, RND_ZERO, 0x40001000, 0xb3801000, 0x33ffff00, 0x40001000
ADD, RND_MINUS_INF, 0x3f1fffff, 0x007fffe0, 0x80200000, 0x3f1ffffe
ADD, RND_MINUS_INF, 0x3f83ffff, 0xbf7fdfff, 0x3ee00000, 0x3fbbffff
ADD, RND_PLUS_INF, 0x00804000, 0x80000000, 0xfe80003f, 0xfe80003e
ADD, RND_PLUS_INF, 0x80bfffff, 0x4b80003f, 0x7e8001ff, 0x7e8001ff
ADD, RND_PLUS_INF, 0x7f01ffff, 0x80fff000, 0xb3800200, 0x7f01ffff
ADD, RND_PLUS_INF, 0x3f007fff, 0x4bffefff, 0x3f804000, 0x3fc08000
ADD, RND_MINUS_INF, 0x33800400, 0xbe800007, 0x4bfff800, 0x4bfff800
ADD, RND_MINUS_INF, 0xc0fffdff, 0xcb8001ff, 0x33fffbff, 0xc0fffdff
ADD, RND_ZERO, 0x7f801000, 0x7f000020, 0x7effff00, 0x7fffffff
ADD, RND_ZERO, 0x3effc000, 0xc0ffff80, 0x4bfbffff, 0x4bfbffff
ADD, RND_ZERO, 0x40800fff, 0xff7f7fff, 0xc083ffff, 0xbdfc0000
ADD, RND_ZERO, 0x7efe0000, 0x3e800800, 0xbe800fff, 0x7efdffff
ADD, RND_NEAREST, 0xff600000, 0x008003ff, 0x3effbfff, 0xff600000
ADD, RND_NEAREST, 0x40efffff, 0xcbfffffe, 0xbf000fff, 0x40dffdff
ADD, RND_ZERO, 0x7e8fffff, 0xbf8003ff, 0xc0802000, 0x7e8ffffe
ADD, RND_ZERO, 0x7f800fff, 0x338fffff, 0x400000ff, 0x7fffffff
ADD, RND_ZERO, 0x3fffc000, 0xbeffbfff, 0x8000007f, 0x3fffbfff
ADD, RND_ZERO, 0x407fffbf, 0xbe900000, 0x3efbffff, 0x408fbfdf
ADD, RND_MINUS_INF, 0xbffff7ff, 0x3efffff8, 0x7f100000, 0x7f0fffff
ADD, RND_MINUS_INF, 0x3f002000, 0x807fc000, 0xbe800002, 0x3e803ffe
ADD, RND_ZERO, 0x007f8000, 0x7eff7fff, 0x00f80000, 0x013bc000
ADD, RND_ZERO, 0xcb800fff, 0xc0ffffe0, 0x3f780000, 0xcb800ffe
ADD, RND_PLUS_INF, 0xfefff800, 0xcbfffeff, 0xc0000040, 0xfefff800
ADD, RND_PLUS_INF, 0xb3800007, 0xfe804000, 0x3f00000f, 0x3f00000e
ADD, RND_NEAREST, 0xbf810000, 0xfe800100, 0x807ffffc, 0xbf810000
ADD, RND_NEAREST, 0x33804000, 0x407fffdf, 0x407fc000, 0x407fc000
ADD, RND_PLUS_INF, 0x00a00000, 0x7f7c0000, 0x7ea00000, 0x7ea00001
ADD, RND_PLUS_INF, 0x3f000002, 0xb3807fff, 0xbf8000ff, 0xbf0001fc
ADD, RND_MINUS_INF, 0x80000100, 0x3fffffef, 0xb3a00000, 0xb3a00001
ADD, RND_MINUS_INF, 0xbf007fff, 0x80002000, 0xbf7fffff, 0xbfc03fff
ADD, RND_NEAREST, 0x7fc00000, 0x80fffffe, 0x80800007, 0x7fffffff
ADD, RND_NEAREST, 0xc0ffdfff, 0xb3800003, 0x7ffc0000, 0x7fffffff
ADD, RND_PLUS_INF, 0x800003ff, 0x7effffdf, 0xc07ff000, 0xc07ff000
ADD, RND_PLUS_INF, 0xcbc00000, 0x3f800003, 0xbf80003f, 0xcbc00000
ADD, RND_ZERO, 0x4b800fff, 0x4b83ffff, 0xff7ffeff, 0xff7ffefe
ADD, RND_ZERO, 0xc0800004, 0x40800080, 0x4000000f, 0xbffffff2
ADD, RND_PLUS_INF, 0x3fffff00, 0xff010000, 0x3f8007ff, 0x40400380
ADD, RND_PLUS_INF, 0x33800020, 0x3edfffff, 0xfe80001f, 0xfe80001e
ADD, RND_PLUS_INF, 0xff000020, 0x3f7fefff, 0x3e800008, 0xff00001f
ADD, RND_PLUS_INF, 0xff020000, 0x33a00000, 0xc0ffefff, 0xff020000
ADD, RND_NEAREST, 0xb3fffff0, 0xb381ffff, 0x7e800000, 0x7e800000
ADD, RND_NEAREST, 0x0087ffff, 0xbf0003ff, 0x4b81ffff, 0x4b81ffff
ADD, RND_ZERO, 0xfef7ffff, 0xc0ffdfff, 0x3e820000, 0xfef7fffe
ADD, RND_ZERO, 0xb3fffe00, 0xfeffffbf, 0x3fffffe0, 0x3fffffdf
ADD, RND_MINUS_INF, 0x3fa00000, 0x7f7effff, 0x00fffffe, 0x3fa00000
ADD, RND_MINUS_INF, 0xb3fffeff, 0xbf001fff, 0x3fc00000, 0x3fbfffff
ADD, RND_ZERO, 0x80800008, 0xfe80003f, 0xfefffff8, 0xfefffff8
ADD, RND_ZERO, 0xcb801fff, 0x4bffffef, 0xbfe00000, 0xcb801fff
ADD, RND_ZERO, 0xff801fff, 0xbffff000, 0xbffffffb, 0x7fffffff
ADD, RND_ZERO, 0x40fffffb, 0xfffffdff, 0xff07ffff, 0xff07fffe
ADD, RND_ZERO, 0x3efffffc, 0xfeff0000, 0x3fffefff, 0x401ff7ff
ADD, RND_ZERO, 0xbfffffc0, 0x7f000008, 0xbe800200, 0xc0100020
ADD, RND_ZERO, 0xfffff7ff, 0x3380007f, 0xbf001000, 0x7fffffff
ADD, RND_ZERO, 0x8000001f, 0x4bffff80, 0x0077ffff, 0x0077ffe0
ADD, RND_MINUS_INF, 0x003fffff, 0x7ec00000, 0x80f7ffff, 0x80b80000
ADD, RND_MINUS_INF, 0xff600000, 0xc0ffefff, 0x7f803fff, 0x7fffffff
ADD, RND_MINUS_INF, 0x3eff7fff, 0xcbffdfff, 0x4b900000, 0x4b900000
ADD, RND_MINUS_INF, 0x7fffffc0, 0x80ffbfff, 0x000001ff, 0x7fffffff
ADD, RND_MINUS_INF, 0x007fff80, 0x3f8007ff, 0x40800800, 0x40800800
ADD, RND_MINUS_INF, 0x4b800100, 0x807ffffe, 0x40003fff, 0x4b800101
ADD, RND_MINUS_INF, 0xfffffffd, 0xbf7f7fff, 0x3fbfffff, 0x7fffffff
ADD, RND_MINUS_INF, 0xcb80000f, 0xbf807fff, 0x3fff7fff, 0xcb80000f
ADD, RND_NEAREST, 0x33800400, 0x33800080, 0x7f00001f, 0x7f00001f
ADD, RND_NEAREST, 0x00800100, 0xff5fffff, 0x40807fff, 0x40807fff
ADD, RND_MINUS_INF, 0xbefeffff, 0x40fffdff, 0x40e00000, 0x40d01000
ADD, RND_MINUS_INF, 0xcb8007ff, 0x80800400, 0x3ee00000, 0xcb8007ff
ADD, RND_NEAREST, 0x800fffff, 0x33fff000, 0x7f7f0000, 0x7f7f0000
ADD, RND_NEAREST, 0x4bffbfff, 0x7efff7ff, 0xffc00000, 0x7fffffff
ADD, RND_PLUS_INF, 0xbfffffef, 0xc0ffffef, 0xff000010, 0xff000010
ADD, RND_PLUS_INF, 0x7f0003ff, 0x7efffff7, 0xcb801000, 0x7f0003ff
ADD, RND_PLUS_INF, 0x407ffe00, 0xcb800100, 0x33810000, 0x407ffe01
ADD, RND_PLUS_INF, 0xc0001fff, 0x7f80ffff, 0x7e800000, 0x7e800000
ADD, RND_ZERO, 0x3f802000, 0xbf000400, 0x7f0003ff, 0x7f0003ff
ADD, RND_ZERO, 0x80ffff80, 0x4b808000, 0xc0fff800, 0xc0fff800
ADD, RND_ZERO, 0xc07fffff, 0x407ffdff, 0xcbffffbf, 0xcbffffc0
ADD, RND_ZERO, 0x007ffff8, 0x7fdfffff, 0x407ffdff, 0x407ffdff
FMA, RND_ZERO, 0xfefe0000, 0x407ff800, 0xc0ffff80, 0xff7fffff
FMA, RND_ZERO, 0x3efffbff, 0x7fe00000, 0xb3880000, 0x7fffffff
FMA, RND_PLUS_INF, 0x40800010, 0xb3800800, 0x3e800fff, 0x3e800ff7
FMA, RND_PLUS_INF, 0x7f7fffbf, 0x40ffffbf, 0x007fff7f, 0x7f800000
FMA, RND_MINUS_INF, 0x407ffeff, 0xc0801fff, 0xc0000200, 0xc1901fbf
FMA, RND_MINUS_INF, 0x00800002, 0xb3800100, 0x7ffffffd, 0x7fffffff
FMA, RND_NEAREST, 0x00800200, 0x003fffff, 0x00fffffb, 0x00fffffb
FMA, RND_NEAREST, 0x00ffff00, 0x40800040, 0x3f7ffffb, 0x3f7ffffb
FMA, RND_PLUS_INF, 0xcbff7fff, 0x400007ff, 0x407ffffd, 0xcc7f8ff4
FMA, RND_PLUS_INF, 0x400007ff, 0x7fffffc0, 0xbe8003ff, 0x7fffffff
FMA, RND_MINUS_INF, 0xbf00001f, 0x7e8003ff, 0x4b80003f, 0xfe00041f
FMA, RND_MINUS_INF, 0x3f800100, 0xfe800010, 0xc01fffff, 0xfe800111
FMA, RND_MINUS_INF, 0xc07fffc0, 0x7ffffff8, 0x807ffdff, 0x7fffffff
FMA, RND_MINUS_INF, 0x4000001f, 0x3f7ffff7, 0x808000ff, 0x4000001a
FMA, RND_ZERO, 0x7e800400, 0x808003ff, 0x7f7fff00, 0x7f7ffeff
FMA, RND_ZERO, 0xb3800000, 0x3efffff7, 0xfff00000, 0x7fffffff
FMA, RND_ZERO, 0xcb808000, 0x7f800020, 0x3fff0000, 0x7fffffff
FMA, RND_ZERO, 0x807fe000, 0x007dffff, 0xcb800003, 0xcb800003
FMA, RND_NEAREST, 0xff7c0000, 0x0000007f, 0x7e800002, 0x7e800002
FMA, RND_NEAREST, 0xbf040000, 0xc0000100, 0x007bffff, 0x3f840108
FMA, RND_PLUS_INF, 0x33ffffbf, 0x4b800002, 0x807ffffb, 0x3fffffc3
FMA, RND_PLUS_INF, 0x7f000200, 0x7efffffd, 0x7f000200, 0x7f800000
FMA, RND_ZERO, 0x80000003, 0x33fffff0, 0x80fffff0, 0x80fffff0
FMA, RND_ZERO, 0x3ef7ffff, 0x40ffffbf, 0x0001ffff, 0x4077ffc0
FMA, RND_ZERO, 0x80800080, 0xc0803fff, 0x40800040, 0x40800040
FMA, RND_ZERO, 0x7f7ffdff, 0x0083ffff, 0x33808000, 0x4083fef6
FMA, RND_PLUS_INF, 0x3f000010, 0xbeffe000, 0x80f00000, 0xbe7fe01f
FMA, RND_PLUS_INF, 0xc07ffffe, 0x7fff8000, 0xfefffffb, 0x7fffffff
FMA, RND_MINUS_INF, 0x40800020, 0x7e800002, 0x33800040, 0x7f7fffff
FMA, RND_MINUS_INF, 0x7e8000ff, 0xbe81ffff, 0xfffffe00, 0x7fffffff
FMA, RND_NEAREST, 0xcb80001f, 0xb3fffffb, 0xcb810000, 0xcb80ffff
FMA, RND_NEAREST, 0xb3ffff80, 0xc0ffff80, 0x40000008, 0x4000000c
FMA, RND_NEAREST, 0x3f7ffbff, 0xc0810000, 0xcbfbffff, 0xcbfc0001
FMA, RND_NEAREST, 0x7f004000, 0x3e900000, 0xffffffff, 0x7fffffff
FMA, RND_MINUS_INF, 0xfedfffff, 0x40ffffdf, 0x7ffffeff, 0x7fffffff
FMA, RND_MINUS_INF, 0x0081ffff, 0x40ffffc0, 0x007fffc0, 0x0211ffd6
FMA, RND_PLUS_INF, 0x33807fff, 0xff040000, 0x408000ff, 0xf30483fe
FMA, RND_PLUS_INF, 0x807ffffd, 0xbe80003f, 0x80f80000, 0x80d7fff1
FMA, RND_NEAREST, 0xff6fffff, 0x4b900000, 0x40fffff8, 0xff800000
FMA, RND_NEAREST, 0x4080ffff, 0xff000800, 0x33800200, 0xff800000
FMA, RND_MINUS_INF, 0x7fffffdf, 0xbe801fff, 0xbffff7ff, 0x7fffffff
FMA, RND_MINUS_INF, 0xcbfc0000, 0x3f7ffffc, 0x3f80ffff, 0xcbfbfffc
FMA, RND_PLUS_INF, 0xbf7e0000, 0xbf880000, 0x7efffbff, 0x7efffc00
FMA, RND_PLUS_INF, 0x7f8001ff, 0x00ffff00, 0xff000020, 0x7fffffff
FMA, RND_PLUS_INF, 0xc080003f, 0x40ffffc0, 0x3ffffc00, 0xc1f0007d
FMA, RND_PLUS_INF, 0xff020000, 0x7f0000ff, 0x7f8fffff, 0x7fffffff
FMA, RND_MINUS_INF, 0x3effffdf, 0x4b807fff, 0x7e8fffff, 0x7e8fffff
FMA, RND_MINUS_INF, 0x80fffbff, 0xfe80003f, 0xbffe0000, 0x3c7e3e7f
FMA, RND_NEAREST, 0xffffff80, 0x3fffffef, 0x3e800007, 0x7fffffff
FMA, RND_NEAREST, 0xb3800010, 0x40000200, 0x408000ff, 0x408000ff
FMA, RND_PLUS_INF, 0xfffffffb, 0x3e808000, 0xfe800008, 0x7fffffff
FMA, RND_PLUS_INF, 0x3e800040, 0xc07fffff, 0x3fffffbf, 0x3f7fff00
FMA, RND_ZERO, 0x80000200, 0x00fff7ff, 0x3f000010, 0x3f00000f
FMA, RND_ZERO, 0x4b820000, 0xbf804000, 0xfffdffff, 0x7fffffff
FMA, RND_PLUS_INF, 0x3f7fbfff, 0x40fe0000, 0xbefbffff, 0x40ee0080
FMA, RND_PLUS_INF, 0xff000010, 0x3f7ff7ff, 0x80800020, 0xfefff81e
FMA, RND_ZERO, 0x40a00000, 0x005fffff, 0xbf80007f, 0xbf80007e
FMA, RND_ZERO, 0xbeffff00, 0x7f7ff800, 0x7f7dffff, 0x7efc08fd
FMA, RND_ZERO, 0xffdfffff, 0x3efffe00, 0xbf800001, 0x7fffffff
FMA, RND_ZERO, 0x7fffbfff, 0xb3800800, 0xb3a00000, 0x7fffffff
FMA, RND_PLUS_INF, 0xc0200000, 0xbffffffb, 0xff400000, 0xff3fffff
FMA, RND_PLUS_INF, 0x3ffffffb, 0x00000002, 0xb3fff7ff, 0xb3fff7fe
FMA, RND_MINUS_INF, 0xb3800020, 0xcb80007f, 0xfefffdff, 0xfefffdff
FMA, RND_MINUS_INF, 0xff77ffff, 0xc0001fff, 0x807f0000, 0x7f7fffff
FMA, RND_NEAREST, 0x00820000, 0x00700000, 0x00000000, 0x00000000
FMA, RND_NEAREST, 0x33800003, 0x00840000, 0xbf7effff, 0xbf7effff
FMA, RND_PLUS_INF, 0xff7fffef, 0x40ffdfff, 0xfffff7ff, 0x7fffffff
FMA, RND_PLUS_INF, 0x3fc00000, 0x8000001f, 0x7e83ffff, 0x7e83ffff
FMA, RND_PLUS_INF, 0xc0ff8000, 0xbfdfffff, 0xb3fffe00, 0x415f8fff
FMA, RND_PLUS_INF, 0x00dfffff, 0x40f00000, 0xbefffeff, 0xbefffefe
FMA, RND_ZERO, 0xfefbffff, 0x7ffc0000, 0x7fffff7f, 0x7fffffff
FMA, RND_ZERO, 0xc07ffe00, 0xc0700000, 0xffffffc0, 0x7fffffff
FMA, RND_NEAREST, 0x7f7f0000, 0x80f00000, 0xc0fffff8, 0xc17787fc
FMA, RND_NEAREST, 0xbf000004, 0x407ffffe, 0xb3800200, 0xc0000003
FMA, RND_MINUS_INF, 0x4b8fffff, 0xc0700000, 0x807fffc0, 0xcc870000
FMA, RND_MINUS_INF, 0xbf7fff00, 0x7f000001, 0xc0800200, 0xfeffff02
FMA, RND_NEAREST, 0xb3ffbfff, 0xcb800003, 0x00700000, 0x3fffc005
FMA, RND_NEAREST, 0x4b900000, 0x80800002, 0x4b80003f, 0x4b80003f
FMA, RND_ZERO, 0xbe800100, 0x3fefffff, 0x4bfffc00, 0x4bfffbff
FMA, RND_ZERO, 0x3effffdf, 0x7e810000, 0x80e00000, 0x7e00ffef
FMA, RND_NEAREST, 0x3f801000, 0xcb8fffff, 0xb3800040, 0xcb9011ff
FMA, RND_NEAREST, 0x40000080, 0x3efffe00, 0x7f810000, 0x7fffffff
FMA, RND_ZERO, 0xff400000, 0x80780000, 0xbf77ffff, 0x3fec0000
FMA, RND_ZERO, 0x40801fff, 0x4b800040, 0x800000ff, 0x4c80203f
FMA, RND_PLUS_INF, 0x4bfffeff, 0xbef00000, 0x407fefff, 0xcb6fff0b
FMA, RND_PLUS_INF, 0x7f000100, 0xff8003ff, 0xfefffffe, 0x7fffffff
FMA, RND_PLUS_INF, 0xc0c00000, 0xc07fff80, 0xbf000001, 0x41bbffa0
FMA, RND_PLUS_INF, 0x00800800, 0x7ffff800, 0x807fffdf, 0x7fffffff
FMA, RND_PLUS_INF, 0xfe800003, 0x3ffffc00, 0x807ffeff, 0xfefffc05
FMA, RND_PLUS_INF, 0xff7ffeff, 0x7f000100, 0xcbfff800, 0xff7fffff
FMA, RND_ZERO, 0xbf7f0000, 0x7f7fffdf, 0x80400000, 0xff7effdf
FMA, RND_ZERO, 0xff880000, 0x7fffff7f, 0x80fffffd, 0x7fffffff
FMA, RND_PLUS_INF, 0x3383ffff, 0x3f7fff80, 0x3f000000, 0x3f000002
FMA, RND_PLUS_INF, 0x7e800fff, 0x00000040, 0x407f7fff, 0x407f8020
FMA, RND_NEAREST, 0xfeff8000, 0xbfffff7f, 0xc0ff0000, 0x7f7f7f7f
FMA, RND_NEAREST, 0x4000007f, 0xc0800400, 0xb380003f, 0xc100047f
FMA, RND_PLUS_INF, 0xbf800007, 0xc07f7fff, 0x3f07ffff, 0x4090c007
FMA, RND_PLUS_INF, 0xb387ffff, 0xbffffff7, 0x80004000, 0x3407fffb
FMA, RND_NEAREST, 0x80ffffc0, 0x40ff8000, 0xbff00000, 0xbff00000
FMA, RND_NEAREST, 0x80000fff, 0xb3bfffff, 0xc0ffffe0, 0xc0ffffe0
FMA, RND_ZERO, 0x33efffff, 0xbf03ffff, 0x40804000, 0x40803fff
FMA, RND_ZERO, 0xc07fff7f, 0x007ffffd, 0xb3880000, 0xb3880000
FMA, RND_PLUS_INF, 0xbef80000, 0x80800001, 0xcbffff7f, 0xcbffff7e
FMA, RND_PLUS_INF, 0xbf7ffeff, 0x3ef80000, 0x7f600000, 0x7f600000
FMA, RND_ZERO, 0x80780000, 0x7ff7ffff, 0x3f001000, 0x7fffffff
FMA, RND_ZERO, 0x807bffff, 0xcbfffffc, 0x807ffff7, 0x0cf7fff9
FMA, RND_MINUS_INF, 0x00ffc000, 0xbf0007ff, 0xffbfffff, 0x7fffffff
FMA, RND_MINUS_INF, 0xbefe0000, 0x80900000, 0xc0000100, 0xc0000100
FMA, RND_ZERO, 0xc0000001, 0x3e801000, 0x00ffffef, 0xbf001001
FMA, RND_ZERO, 0xff800007, 0xfedfffff, 0xff000004, 0x7fffffff
FMA, RND_PLUS_INF, 0x8080007f, 0x7ffffffc, 0xb3fffff0, 0x7fffffff
FMA, RND_PLUS_INF, 0xbeffff7f, 0xfffff000, 0xb3800008, 0x7fffffff
FMA, RND_MINUS_INF, 0x3ea00000, 0x338007ff, 0x7f880000, 0x7fffffff
FMA, RND_MINUS_INF, 0xbf81ffff, 0x807ffff7, 0x7e800080, 0x7e800080
FMA, RND_ZERO, 0x4b80ffff, 0x33a00000, 0x4007ffff, 0x40589ffe
FMA, RND_ZERO, 0x80800100, 0xff000080, 0xbe80003f, 0x3fe002f0
FMA, RND_NEAREST, 0x809fffff, 0xff00000f, 0x80000000, 0x40200012
FMA, RND_NEAREST, 0xff7bffff, 0xfe801000, 0x4bfffdff, 0x7f800000
FMA, RND_MINUS_INF, 0xc0800004, 0x00fffeff, 0xbf77ffff, 0xbf780000
FMA, RND_MINUS_INF, 0x33801fff, 0x33c00000, 0xcbfff800, 0xcbfff800
FMA, RND_MINUS_INF, 0xcb80000f, 0xffffffef, 0xff810000, 0x7fffffff
FMA, RND_MINUS_INF, 0xb3fffeff, 0xfe810000, 0x3f900000, 0x7300ff7e
FMA, RND_NEAREST, 0x7f800020, 0xbe8007ff, 0x40080000, 0x7fffffff
FMA, RND_NEAREST, 0x7efbffff, 0xbf0000ff, 0x4bfffdff, 0xfe7c01f5
FMA, RND_PLUS_INF, 0x3efffffe, 0xbf83ffff, 0x807fc000, 0xbf03fffd
FMA, RND_PLUS_INF, 0x3effefff, 0xbf800000, 0x007fff00, 0xbeffeffe
FMA, RND_NEAREST, 0x40fe0000, 0x40400000, 0xff7fe000, 0xff7fe000
FMA, RND_NEAREST, 0x7f7ffffd, 0x7ffdffff, 0x00800800, 0x7fffffff
FMA, RND_PLUS_INF, 0x4bfffe00, 0xcbdfffff, 0x407ffbff, 0xd85ffe3f
FMA, RND_PLUS_INF, 0xc07ffffb, 0xbf7ffffb, 0x40ffff00, 0x413fff7e
FMA, RND_ZERO, 0x40100000, 0x80820000, 0xbf1fffff, 0xbf1fffff
FMA, RND_ZERO, 0x407fff7f, 0x7f7fff80, 0xcbffe000, 0x7f7fffff
FMA, RND_MINUS_INF, 0xbf0000ff, 0x40600000, 0xfe800100, 0xfe800101
FMA, RND_MINUS_INF, 0x7f800004, 0xb3ffbfff, 0xffffdfff, 0x7fffffff
FMA, RND_ZERO, 0x00100000, 0x33ffe000, 0xbffffffd, 0xbffffffc
FMA, RND_ZERO, 0x7f000100, 0xff0000ff, 0xc01fffff, 0xff7fffff
FMA, RND_ZERO, 0xc07fff80, 0xfe800003, 0x407fc000, 0x7f7fff85
FMA, RND_ZERO, 0x407f8000, 0x40f7ffff, 0x7f7fff00, 0x7f7fff00
FMA, RND_NEAREST, 0x40e00000, 0x7efc0000, 0x3effe000, 0x7f800000
FMA, RND_NEAREST, 0x80002000, 0x807c0000, 0x338000ff, 0x338000ff
